trial_Num,turn,step,Fig_Pos,L_Key,R_Key,error,category,Time,All_Time,exp,
2,-1,33,480,-,R,0,5.R,0.40,24.29,joint
2,1,34,520,L,-,0,0.L,0.40,24.68,joint
2,-1,35,560,-,R,0,5.R,0.14,24.82,joint
2,1,35,560,-,R,1,4.XR,0.54,25.36,joint
2,1,36,600,L,-,0,0.L,0.13,25.49,joint
2,-1,37,640,-,R,0,5.R,0.26,25.75,joint
2,1,38,680,L,-,0,0.L,0.41,26.16,joint
2,-1,39,720,-,R,0,5.R,0.13,26.28,joint
2,1,39,720,-,R,1,4.XR,0.41,26.69,joint
2,1,40,760,L,-,0,0.L,0.13,26.82,joint
2,-1,41,800,-,R,0,5.R,0.27,27.08,joint
2,1,41,800,-,R,1,4.XR,0.27,27.35,joint
2,1,41,800,L,R,1,3.XRL,0.53,27.88,joint
2,1,41,800,L,R,1,3.XRL,1.21,29.09,joint
2,1,42,840,L,-,0,0.L,0.53,29.63,joint


3,-1,0,-840,L,-,1,1.XL,1.17,1.17,joint
3,-1,1,-800,-,R,0,5.R,0.67,1.83,joint
3,1,2,-760,L,-,0,0.L,0.68,2.51,joint
3,-1,3,-720,-,R,0,5.R,2.79,5.30,joint
3,1,4,-680,L,-,0,0.L,0.67,5.98,joint
3,-1,5,-640,-,R,0,5.R,1.33,7.31,joint
3,1,6,-600,L,-,0,0.L,0.66,7.97,joint
3,-1,7,-560,-,R,0,5.R,0.53,8.50,joint
3,1,8,-520,L,-,0,0.L,0.67,9.18,joint
3,-1,9,-480,-,R,0,5.R,1.06,10.24,joint
3,1,10,-440,L,-,0,0.L,0.68,10.92,joint
3,-1,11,-400,-,R,0,5.R,0.40,11.32,joint
3,1,12,-360,L,-,0,0.L,0.55,11.87,joint
3,-1,13,-320,-,R,0,5.R,1.17,13.05,joint
3,1,14,-280,L,-,0,0.L,0.54,13.59,joint
3,-1,15,-240,-,R,0,5.R,1.33,14.92,joint
3,1,16,-200,L,-,0,0.L,0.68,15.59,joint
3,-1,17,-160,-,R,0,5.R,0.67,16.27,joint
3,1,17,-160,L,R,1,3.XRL,0.69,16.96,joint
3,1,18,-120,L,-,0,0.L,1.08,18.04,joint
3,-1,19,-80,-,R,0,5.R,0.27,18.31,joint
3,1,20,-40,L,-,0,0.L,0.66,18.97,joint
3,-1,21,0,-,R,0,5.R,6.01,24.98,joint
3,1,22,40,L,-,0,0.L,0.66,25.64,joint
3,-1,23,80,-,R,0,5.R,0.80,26.43,joint
3,1,24,120,L,-,0,0.L,0.54,26.97,joint
3,-1,25,160,-,R,0,5.R,0.80,27.77,joint
3,1,26,200,L,-,0,0.L,0.67,28.44,joint
3,-1,27,240,-,R,0,5.R,0.93,29.37,joint
3,1,28,280,L,-,0,0.L,0.67,30.04,joint
3,-1,29,320,-,R,0,5.R,1.07,31.10,joint
3,1,30,360,L,-,0,0.L,0.68,31.78,joint
3,-1,31,400,-,R,0,5.R,0.26,32.05,joint
3,1,31,400,L,R,1,3.XRL,0.81,32.85,joint
3,1,31,400,-,R,1,4.XR,0.80,33.65,joint
3,1,32,440,L,-,0,0.L,0.27,33.92,joint
3,-1,33,480,-,R,0,5.R,0.79,34.72,joint
3,1,34,520,L,-,0,0.L,0.67,35.39,joint
3,-1,35,560,-,R,0,5.R,0.27,35.65,joint
3,1,35,560,L,R,1,3.XRL,0.67,36.32,joint
3,1,35,560,-,R,1,4.XR,0.53,36.85,joint
3,1,35,560,L,R,1,3.XRL,0.53,37.39,joint
3,1,35,560,-,R,1,4.XR,0.40,37.79,joint
3,1,35,560,-,R,1,4.XR,0.53,38.32,joint
3,1,35,560,-,R,1,4.XR,0.54,38.86,joint
3,1,36,600,L,-,0,0.L,0.39,39.25,joint
3,-1,37,640,-,R,0,5.R,0.40,39.65,joint
3,1,38,680,L,-,0,0.L,0.95,40.60,joint
3,-1,39,720,-,R,0,5.R,0.13,40.74,joint
3,1,40,760,L,-,0,0.L,0.94,41.67,joint
3,-1,41,800,-,R,0,5.R,0.13,41.80,joint
3,1,41,800,-,R,1,4.XR,0.80,42.61,joint
3,1,42,840,L,-,0,0.L,0.13,42.74,joint


4,1,1,-800,L,-,0,0.L,0.67,0.67,joint
4,-1,2,-760,-,R,0,5.R,1.33,2.00,joint
4,1,3,-720,L,-,0,0.L,0.68,2.67,joint
4,-1,4,-680,-,R,0,5.R,0.79,3.47,joint
4,1,5,-640,L,-,0,0.L,0.69,4.15,joint
4,-1,6,-600,-,R,0,5.R,0.40,4.55,joint
4,1,6,-600,-,R,1,4.XR,0.54,5.09,joint
4,1,7,-560,L,-,0,0.L,0.14,5.22,joint
4,-1,8,-520,-,R,0,5.R,2.66,7.89,joint
4,1,9,-480,L,-,0,0.L,0.80,8.69,joint
4,-1,10,-440,-,R,0,5.R,1.18,9.86,joint
4,1,11,-400,L,-,0,0.L,0.59,10.45,joint
4,-1,12,-360,-,R,0,5.R,1.06,11.52,joint
4,1,13,-320,L,-,0,0.L,0.61,12.13,joint
4,-1,14,-280,-,R,0,5.R,1.39,13.52,joint
4,1,15,-240,L,-,0,0.L,0.87,14.39,joint
4,-1,16,-200,-,R,0,5.R,0.98,15.37,joint
4,1,17,-160,L,-,0,0.L,0.82,16.18,joint
4,-1,18,-120,-,R,0,5.R,0.80,16.98,joint
4,1,19,-80,L,-,0,0.L,0.55,17.54,joint
4,-1,20,-40,-,R,0,5.R,0.93,18.47,joint
4,1,21,0,L,-,0,0.L,0.67,19.13,joint
4,-1,22,40,-,R,0,5.R,1.20,20.33,joint
4,1,23,80,L,-,0,0.L,0.66,21.00,joint
4,-1,24,120,-,R,0,5.R,1.73,22.73,joint
4,1,25,160,L,-,0,0.L,0.80,23.54,joint
4,-1,26,200,-,R,0,5.R,1.06,24.60,joint
4,1,27,240,L,-,0,0.L,0.67,25.27,joint
